SessionKey,x,y,stage,measure_id,CurrentLocation,proceed,tooltip,url
2017R1,20,17,third_reading_senate,HB5027,Chapter Number Assigned,TRUE,<strong>HB5027</strong><p>Approves certain new or increased fees adopted by<br/>Oregon Health Authority.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5027
2017R1,20,17,officer_signatures,HB5027,Chapter Number Assigned,TRUE,<strong>HB5027</strong><p>Approves certain new or increased fees adopted by<br/>Oregon Health Authority.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5027
2017R1,20,17,governor_signature,HB5027,Chapter Number Assigned,TRUE,<strong>HB5027</strong><p>Approves certain new or increased fees adopted by<br/>Oregon Health Authority.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5027
2017R1,20,17,chapter,HB5027,Chapter Number Assigned,TRUE,<strong>HB5027</strong><p>Approves certain new or increased fees adopted by<br/>Oregon Health Authority.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5027
2017R1,20,18,first_reading_house,HB5028,Chapter Number Assigned,TRUE,"<strong>HB5028</strong><p>Limits certain biennial expenditures from fees,<br/>moneys or other revenues, including Miscellaneous<br/>Receipts, but excluding lottery funds and federal<br/>funds, collected or received by State Parks and<br/>Recreation Department.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5028
2017R1,20,18,third_reading_house,HB5028,Chapter Number Assigned,TRUE,"<strong>HB5028</strong><p>Limits certain biennial expenditures from fees,<br/>moneys or other revenues, including Miscellaneous<br/>Receipts, but excluding lottery funds and federal<br/>funds, collected or received by State Parks and<br/>Recreation Department.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5028
2017R1,20,18,first_reading_senate,HB5028,Chapter Number Assigned,TRUE,"<strong>HB5028</strong><p>Limits certain biennial expenditures from fees,<br/>moneys or other revenues, including Miscellaneous<br/>Receipts, but excluding lottery funds and federal<br/>funds, collected or received by State Parks and<br/>Recreation Department.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5028
2017R1,20,18,third_reading_senate,HB5028,Chapter Number Assigned,TRUE,"<strong>HB5028</strong><p>Limits certain biennial expenditures from fees,<br/>moneys or other revenues, including Miscellaneous<br/>Receipts, but excluding lottery funds and federal<br/>funds, collected or received by State Parks and<br/>Recreation Department.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5028
2017R1,20,18,officer_signatures,HB5028,Chapter Number Assigned,TRUE,"<strong>HB5028</strong><p>Limits certain biennial expenditures from fees,<br/>moneys or other revenues, including Miscellaneous<br/>Receipts, but excluding lottery funds and federal<br/>funds, collected or received by State Parks and<br/>Recreation Department.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5028
2017R1,20,18,governor_signature,HB5028,Chapter Number Assigned,TRUE,"<strong>HB5028</strong><p>Limits certain biennial expenditures from fees,<br/>moneys or other revenues, including Miscellaneous<br/>Receipts, but excluding lottery funds and federal<br/>funds, collected or received by State Parks and<br/>Recreation Department.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5028
2017R1,20,18,chapter,HB5028,Chapter Number Assigned,TRUE,"<strong>HB5028</strong><p>Limits certain biennial expenditures from fees,<br/>moneys or other revenues, including Miscellaneous<br/>Receipts, but excluding lottery funds and federal<br/>funds, collected or received by State Parks and<br/>Recreation Department.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5028
2017R1,20,19,first_reading_house,HB5029,Chapter Number Assigned,TRUE,<strong>HB5029</strong><p>Appropriates moneys from General Fund to State<br/>Board of Parole and Post-Prison Supervision for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5029
2017R1,20,19,third_reading_house,HB5029,Chapter Number Assigned,TRUE,<strong>HB5029</strong><p>Appropriates moneys from General Fund to State<br/>Board of Parole and Post-Prison Supervision for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5029
2017R1,20,19,first_reading_senate,HB5029,Chapter Number Assigned,TRUE,<strong>HB5029</strong><p>Appropriates moneys from General Fund to State<br/>Board of Parole and Post-Prison Supervision for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5029
2017R1,20,19,third_reading_senate,HB5029,Chapter Number Assigned,TRUE,<strong>HB5029</strong><p>Appropriates moneys from General Fund to State<br/>Board of Parole and Post-Prison Supervision for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5029
2017R1,20,19,officer_signatures,HB5029,Chapter Number Assigned,TRUE,<strong>HB5029</strong><p>Appropriates moneys from General Fund to State<br/>Board of Parole and Post-Prison Supervision for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5029
2017R1,20,19,governor_signature,HB5029,Chapter Number Assigned,TRUE,<strong>HB5029</strong><p>Appropriates moneys from General Fund to State<br/>Board of Parole and Post-Prison Supervision for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5029
2017R1,20,19,chapter,HB5029,Chapter Number Assigned,TRUE,<strong>HB5029</strong><p>Appropriates moneys from General Fund to State<br/>Board of Parole and Post-Prison Supervision for<br/>biennial expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5029
2017R1,20,20,first_reading_house,HB5030,Chapter Number Assigned,TRUE,"<strong>HB5030</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Board of Pharmacy.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5030
2017R1,20,20,third_reading_house,HB5030,Chapter Number Assigned,TRUE,"<strong>HB5030</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Board of Pharmacy.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5030
2017R1,20,20,first_reading_senate,HB5030,Chapter Number Assigned,TRUE,"<strong>HB5030</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Board of Pharmacy.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5030
2017R1,20,20,third_reading_senate,HB5030,Chapter Number Assigned,TRUE,"<strong>HB5030</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Board of Pharmacy.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5030
2017R1,20,20,officer_signatures,HB5030,Chapter Number Assigned,TRUE,"<strong>HB5030</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Board of Pharmacy.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5030
2017R1,20,20,governor_signature,HB5030,Chapter Number Assigned,TRUE,"<strong>HB5030</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Board of Pharmacy.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5030
2017R1,20,20,chapter,HB5030,Chapter Number Assigned,TRUE,"<strong>HB5030</strong><p>Limits biennial expenditures from fees, moneys or<br/>other revenues, including Miscellaneous Receipts,<br/>but excluding lottery funds and federal funds,<br/>collected or received by State Board of Pharmacy.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5030
2017R1,21,1,first_reading_house,HB5031,Chapter Number Assigned,TRUE,<strong>HB5031</strong><p>Appropriates moneys from General Fund to<br/>Department of State Police for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5031
2017R1,21,1,third_reading_house,HB5031,Chapter Number Assigned,TRUE,<strong>HB5031</strong><p>Appropriates moneys from General Fund to<br/>Department of State Police for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5031
2017R1,21,1,first_reading_senate,HB5031,Chapter Number Assigned,TRUE,<strong>HB5031</strong><p>Appropriates moneys from General Fund to<br/>Department of State Police for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5031
2017R1,21,1,third_reading_senate,HB5031,Chapter Number Assigned,TRUE,<strong>HB5031</strong><p>Appropriates moneys from General Fund to<br/>Department of State Police for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5031
2017R1,21,1,officer_signatures,HB5031,Chapter Number Assigned,TRUE,<strong>HB5031</strong><p>Appropriates moneys from General Fund to<br/>Department of State Police for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5031
2017R1,21,1,governor_signature,HB5031,Chapter Number Assigned,TRUE,<strong>HB5031</strong><p>Appropriates moneys from General Fund to<br/>Department of State Police for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5031
2017R1,21,1,chapter,HB5031,Chapter Number Assigned,TRUE,<strong>HB5031</strong><p>Appropriates moneys from General Fund to<br/>Department of State Police for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5031
2017R1,21,2,first_reading_house,HB5032,Chapter Number Assigned,TRUE,<strong>HB5032</strong><p>Appropriates moneys from General Fund to<br/>Psychiatric Security Review Board for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5032
2017R1,21,2,third_reading_house,HB5032,Chapter Number Assigned,TRUE,<strong>HB5032</strong><p>Appropriates moneys from General Fund to<br/>Psychiatric Security Review Board for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5032
2017R1,21,2,first_reading_senate,HB5032,Chapter Number Assigned,TRUE,<strong>HB5032</strong><p>Appropriates moneys from General Fund to<br/>Psychiatric Security Review Board for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5032
2017R1,21,2,third_reading_senate,HB5032,Chapter Number Assigned,TRUE,<strong>HB5032</strong><p>Appropriates moneys from General Fund to<br/>Psychiatric Security Review Board for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5032
2017R1,21,2,officer_signatures,HB5032,Chapter Number Assigned,TRUE,<strong>HB5032</strong><p>Appropriates moneys from General Fund to<br/>Psychiatric Security Review Board for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5032
2017R1,21,2,governor_signature,HB5032,Chapter Number Assigned,TRUE,<strong>HB5032</strong><p>Appropriates moneys from General Fund to<br/>Psychiatric Security Review Board for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5032
2017R1,21,2,chapter,HB5032,Chapter Number Assigned,TRUE,<strong>HB5032</strong><p>Appropriates moneys from General Fund to<br/>Psychiatric Security Review Board for biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5032
2017R1,21,3,first_reading_house,HB5033,Chapter Number Assigned,TRUE,<strong>HB5033</strong><p>Appropriates moneys from General Fund to Public<br/>Defense Services Commission for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5033
2017R1,21,3,third_reading_house,HB5033,Chapter Number Assigned,TRUE,<strong>HB5033</strong><p>Appropriates moneys from General Fund to Public<br/>Defense Services Commission for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5033
2017R1,21,3,first_reading_senate,HB5033,Chapter Number Assigned,TRUE,<strong>HB5033</strong><p>Appropriates moneys from General Fund to Public<br/>Defense Services Commission for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5033
2017R1,21,3,third_reading_senate,HB5033,Chapter Number Assigned,TRUE,<strong>HB5033</strong><p>Appropriates moneys from General Fund to Public<br/>Defense Services Commission for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5033
2017R1,21,3,officer_signatures,HB5033,Chapter Number Assigned,TRUE,<strong>HB5033</strong><p>Appropriates moneys from General Fund to Public<br/>Defense Services Commission for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5033
2017R1,21,3,governor_signature,HB5033,Chapter Number Assigned,TRUE,<strong>HB5033</strong><p>Appropriates moneys from General Fund to Public<br/>Defense Services Commission for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5033
2017R1,21,3,chapter,HB5033,Chapter Number Assigned,TRUE,<strong>HB5033</strong><p>Appropriates moneys from General Fund to Public<br/>Defense Services Commission for certain biennial<br/>expenses.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5033
2017R1,21,4,first_reading_house,HB5034,Chapter Number Assigned,TRUE,<strong>HB5034</strong><p>Appropriates moneys from General Fund to<br/>Department of Public Safety Standards and Training<br/>for debt service.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5034
2017R1,21,4,third_reading_house,HB5034,Chapter Number Assigned,TRUE,<strong>HB5034</strong><p>Appropriates moneys from General Fund to<br/>Department of Public Safety Standards and Training<br/>for debt service.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5034
2017R1,21,4,first_reading_senate,HB5034,Chapter Number Assigned,TRUE,<strong>HB5034</strong><p>Appropriates moneys from General Fund to<br/>Department of Public Safety Standards and Training<br/>for debt service.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5034
2017R1,21,4,third_reading_senate,HB5034,Chapter Number Assigned,TRUE,<strong>HB5034</strong><p>Appropriates moneys from General Fund to<br/>Department of Public Safety Standards and Training<br/>for debt service.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5034
2017R1,21,4,officer_signatures,HB5034,Chapter Number Assigned,TRUE,<strong>HB5034</strong><p>Appropriates moneys from General Fund to<br/>Department of Public Safety Standards and Training<br/>for debt service.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5034
2017R1,21,4,governor_signature,HB5034,Chapter Number Assigned,TRUE,<strong>HB5034</strong><p>Appropriates moneys from General Fund to<br/>Department of Public Safety Standards and Training<br/>for debt service.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB5034
